id,flag,title,content
69f1fa1c3aa64d12816c3330e40dfb77,1,携手Avenir，新一代GL8的未来之路要走向哪？,　　11月5日，周六，从抵达上海虹桥机场到前往上海世博中心，一路上经过几个地标路段都竖立着醒目的全新别克GL8广告牌。当天晚上，全新一代GL8携子品牌Avenir正式上市。  　　距离GL8首次与中国消费者见面已经有17年之久。作为一款曾开拓了高端商务用车市场的豪华MPV，别克全新一代GL8面对正在变化的中国汽车消费群体，将会带来什么样的变化？ 　　GL8开启的商务车时代 　　1999年，上汽通用别克品牌首次在中国市场推出了豪华商务MPV——GL8。虽然这款车本质上是一款MPV车型，但它似乎甚少会被拿来与同级别的其他车型相提并论，反而因其高端商务的形象而自成一派。  　　在21世纪之初，中国正在经历了经济与社会的飞速成长，GL8这款定位为高端商务用车的新产品恰好对准了中国汽车市场在这方面的庞大需求。一时间，不少政府、企业的出行与接待用车都是GL8。 　　我们可以这样理解，别克在当时准确地预测了市场需求，将GL8明确定位为高端商务用车，而当时同级别的国产车型很少有GL8所营造出的商务感与豪华感。自身定位与市场需求互为促进，很长一段时间里别克GL8以“陆上公务舱”的称谓存在，2010年在北京车展上的概念车更直接名为“Business”，可见多年来GL8在高端商务用车领域的用心耕耘。  　　随着GL8在中国多次举办的国际盛事上担任礼宾用车，比如北京申办夏季奥运会、冬季奥运会活动，APEC会议等，GL8在中国消费者心中的高端商务形象更加深入。 　　不过，今年全新一代GL8的上市，我们似乎看到了些许的变化，在依然坚持的豪华商务MPV定位之外，GL8在面对中国消费市场的变化之下，也有了一些新的方向。  　　全新GL8，何以“坐享其程” 　　作为别克品牌下最重要的车型之一，全新一代GL8来自上汽通用汽车凯迪拉克工厂，运用了多项超越同级别的先进技术。首先是对车身结构的100%全新开发。高强度钢使用率达到73％，车身扭转刚度较上一代提升45%，以此实现整车安全性、稳定性、振动及噪音抑制性能以及燃油经济性的全面提升。  　　全新GL8搭载的是通用旗下获得“沃德十佳”的高性能2.0T SIDI直喷涡轮增压发动机，可输出191kW/5400rpm最大功率及350Nm/2000-5000rpm的峰值扭矩，匹配6速DSS智能启停变速箱，可实现0-100km/h加速9.3秒，百公里综合油耗8.9L。与现款相比，在动力性能与燃油经济上都有了很大提升。 　　全新开发的底盘悬架系统是新款GL8的一大亮点。后悬架采用了MPV车型中少有的四连杆独立悬架，搭配四点隔振后副车架，以提高整体的乘坐舒适性。另外，在增强型前麦弗逊悬架上采用的是三通道式减振器上连接，结合液压控制臂衬套，吸振效果与操控性都有了明显优化。  　　座椅舒适性一直是MPV车型的竞争点。历代GL8均把长途旅程的座椅舒适度作为设计重点，全新一代GL8的座椅首次采用了获得国家专利的DHH垂直双硬度发泡工艺专利设计，通过对不同区域泡沫的硬度设计，提升座椅的包裹性、支撑性与安全性。 　　在舒适性以外，GL8的第二排座椅新增了电动腿托、六向可调航空头枕、手机放置槽和USB充电孔等人性化设计。在第三排座椅上，GL8为乘客提供了中央扶手，这是同级车型里的独有配置。为了给车内乘客营造一种更为舒适的乘坐体验，第三排座椅采用的是渐高式剧院布局，提高第三排乘客的乘坐视野，以方便与前排乘客交流。  　　从数据上可以看到，全新GL8在维持3088mm轴距的基础上，以后悬的增加和前后轮轴的扩大，来实现更宽敞的乘坐空间和行李箱空间，同时加入了腿部感应自动开启后备箱门的人性化功能，超大全景双天窗、Moon-White月光白氛围灯等豪华车舱细节。 　　这些方面的提升可以看出，别克在继续巩固GL8豪华商务定位的同时，也在努力满足更广泛消费人群的需求。发布会现场，别克在出场嘉宾的设置上颇为巧妙。主持人汪涵分享了他在GL8上为儿子换尿布的经历、前体操运动员李小鹏与妻子在迎来二宝之后决定买一辆GL8。可以看出，全新GL8不仅要继续在高端商务市场拓展销量，同时要为新一代消费群体提供家庭用车的更好选择，以此挖掘新消费主力对于MPV的庞大需求。  　　Avenir所说的是哪种未来 　　值得一提的是，新一代GL8的上市之夜，也带来了别克全新高端子品牌Avenir。作为Avenir品牌的首款产品，GL8 Avenir的亮相被认为是别克持续向上的品牌品质与服务体验的全新诠释。  　　GL8 Avenir强调的是细节之美。全新一代GL8与GL8 Avenir在整体外观与动力、底盘系统等方面并没有太大的差异，而是通过设计创新与用料工艺等细节体现出Avenir的独特。  　　专属的“伯爵紫”车身颜色、前格栅类似中世纪贵族锁子甲的菱形设计、真皮座椅的精致菱形缝线，以及18吋全新皇冠型大尺寸轮毂等细节，都是GL8 Avenir要表现出的尊贵风格。  　　除了产品品质以外，GL8 Avenir为车主推出的是私人定制化服务体验，从售前选车到售后保养，将会由一支专业团队形成的私人车辆管家提供服务。并且，GL8 Avenir会提供6年或12万公里的车辆全生命周期保养计划。 　　Avenir在法语里的意思是未来。那么，这个全新子品牌要代表的将是什么样的未来？对于GL8而言，这个未来是在满足商务用车的基础上，开拓新的高端私人用车市场，为消费者提供更为豪华、个性化的产品与服务，以满足逐渐成长的高阶层用户群的消费需求。  　　全新一代GL8携手高端子品牌Avenir正式上市，并推出了四款配置车型，售价在28.99-44.99万元。细心的消费者大概已经发现，新款的28T舒适型售价28.99万元，与上代的GL8 2.4L豪华商务舒适版价格一致，但实际上新一代产品在动力、底盘等配置上都有了更大的提升。从上市之前的市场关注度来看，我们可以大胆预测，GL8将会继续在高端豪华MPV领域占据领先地位。 
cabdd0c129ab46b2a0f54dad6eb469c4,1,号外！号外！快来看呢！一张图带你了解GL8各个版本,                  这款车从2000年国内上市至今，在国内的销量不断增长，无论是新车还是二手车，国内的商务车型中他还是比较有优势的。在此之间GL8不断改款、换代。—路尊、2.5L版、经典版、新款（胖头鱼）和最新款GL8。车型版本图开始介绍了第一代GL82000款：2000年到2005年这一代全部使用的是3.0L发动机，4速自动变速箱。2005款（2.5L）：2005年到2010年这一代修改了前中网和前雾灯的造型，2.5L的发动机。2005款（路尊）：2005-2006&nbsp;05年7月，别克推出了更为豪华路尊车型，外形更大气，并大幅提升了配置水平。动力3.0L发动机配4速自动变速箱。2006款（路尊）：2006-2008&nbsp;发动机采用了VVT可变气门正时技术，功率比老款提高5KW，GT和XT车型增加了电动门（右侧）2008款（路尊）：2008-2010&nbsp;这款主要对仪表数字和轮毂盖造型进行了调整，增加了第三排车窗的电动开关2011款（经典版）2010年11月-2013这款采用了油耗更低的2.4L发动机，手自一体6速变速箱，取消了大部分的豪华配置，外形做了一些时尚化的调整，也就是我们常说的经典版GL8（GL8商务车）2013款（经典版）2013-2013这款变化较小，只体现在中控装饰条和排挡杆握把颜色上。2014款（经典版）2013年12月-至今老款车型配备的6速变速箱换挡平顺性不高，且在车辆行驶8万公里左右时发生故障的概率较高，因此2014款的经典版GL8车型更换升级为第二代S6变速箱。第二代GL8&nbsp;2011款（胖头鱼）2011-2013这款车官方称为“GL8豪华商务车”由于车身线条更为圆润饱满，因此人们也称为“胖头鱼”采用2.4L和3.0L两种发动机，统一采用手自一体6速变速箱2013款（胖头鱼）：2013-2014这款变化比较多，更换新的2.4L车型发动机，采用第二代S6变速箱，在配置上做了很多调整2014款（胖头鱼）2014-2016这款GL8算是一次小改款，变化集中在车尾和空调出风口及造型上第三代GL82017款：2016年11月-至今17款GL8从外观到内饰都是焕然一新，全部采用2.0T涡轮增压发动机，变速箱依旧为手自一体6速。并且新款车型的电瓶位置移到了发动机舱顶部一侧，彻底解决了老款GL8电瓶更换难度大的问题。此外第三代别克GL8增加了一款高端车型Avenir，该车型与最高配的28T旗舰型相比售价要贵5万元，区别主要体现Avenir车型可以享受专人的管家服务以及特殊的车身颜色、轮毂造型、外观装饰、定制座椅等。图片均来自网络搜集。分享完毕！                                                 
83696bf67b224649b23165ea128d9cc9,0,10年的多少钱提的,10年的多少钱提的
131437e203484ac28028ce86558cc665,0,综合 12 跑了1w公里了,综合 12 跑了1w公里了
c013aa9fe5b945a9a92403f1496c83f4,1,操控也不错的，,操控也不错的，
a56e5a02612c416799a20124bf9b9784,1,实拍上海车展新威霆福祉车，座椅电动上下车专为行动不便人士设计,　　奔驰新威霆福祉车，上海车展8.1H馆，现车实拍图。  　　新威霆福祉车，无隔断设计独立大空间，全车7座，畅享家庭快乐时光。   　　中控台相比威霆大气了许多，一样豪华轻奢的感觉。  　　使用遥控的操作按钮可以实现座椅的电动上下车。首先电动会转动到预定位置，机构向前展开，把座椅向前推动到车外，缓慢地降低座椅至地面的高度，这样就非常方面上下车不方便的人士。    　　新威霆的外观显得更加的时尚大气。 
2030834203ae49ffa808b4ffb075bcc3,0,这个一般来说，可以把他这个检查一下，他压的情况，然后呢，把她这个修复一下胎压监测,这个一般来说，可以把他这个检查一下，他压的情况，然后呢，把她这个修复一下胎压监测
21902935321c4af8b516bc78db49cfa4,0,改的半原厂品牌未知，坡道上开关门很顺畅,改的半原厂品牌未知，坡道上开关门很顺畅
e72f66771e10420486cb0be0d323b3eb,0,开个众泰保时捷在这里杨，***犯,开个众泰保时捷在这里杨，***犯
39a295a1ee7b486a9846027d24a00f01,0,威霆改装房车，西安合正打造隔断亮点,　　威霆改装房车，西安合正打造隔断亮点 　　奔驰威霆合正改装内饰的隔断设计中采用一键式升降液晶显示屏作为亮点元素，其中加装的精致吧台囊括了热水器，水晶杯等多样元素，座椅双色皮肤下是柔软的内在，靠背与脚托的自由调节都在一键式调节下变换，按摩座椅具有多重模式，让身体得到放松。云格顶灯与个性创意灯的搭配，在拉上白色百褶窗帘的霎那，增加了采光效果的同时也把整车氛围烘托而出。     
2cd12591cdec4a28926cf985f27849ad,0,可以来江浙沪大组织，里面很多,可以来江浙沪大组织，里面很多
109ace6ec80841a0ad0eb06ccd90b932,0,求助，点烟器或者USB接口在哪儿啊，第一次开,　　啊啊啊啊，手机快没电了 
300a3a3a95a941f08f4afac606414651,0,刚提新款迈特威，开下来感觉不后悔,刚提新款迈特威，开下来感觉不后悔
a72b763370034673aa01c3c94f9e8dcf,0,放假了，又满满一车,　　么也不说了   　　走着
07002de4c176419fb9422dacf26c3ac6,0,这个很容易改装的，你到汽配城的那些相关的改装店都有配套的改装。,这个很容易改装的，你到汽配城的那些相关的改装店都有配套的改装。
c6c8e5deb3c247ed80cab2f5feb1fef4,0,别克全新GL8 Avenir 一种品位的代名词,　　品位是一种境界，一种生活的质量；品位是一种情趣，一种处事的涵养；品位甚至是一种人生的态度， 　　波澜不惊的沉着，去留无意的恬适。而有一种品位叫做Avenir，卓越的品质，带领你坐享其“程”。 　　与别克全新GL8Avenir的相遇，是在无锡的灵山胜境。流转着秀色的太湖之滨，满布浓浓禅意的拈 　　花湾，那一抹尊贵的伯爵紫，带着闯入眼帘的惊艳，揉进了湖光山色之中。在这里，得以近距离地欣赏 　　到别克全新一代GL8Avenir的别样风采，也切身体会到别克全新一代GL8 Avenir的独到魅力。 　　如果要用一个词来形容别克全新一代GL8 Avenir，那就是品位。相较于历代GL8沉稳、实用的商务范 　　，别克全新一代GL8 Avenir，要多一分灵动，多一分大气，多一分奢华。 　　源于家族徽标中世纪贵族锁子甲的菱形设计，让前进气格栅显得更具高端的格调；充满科技元素设 　　计的展翼型全LED前大灯与尾灯，为整车的时尚感增色不少；短前悬、长后悬的车身规划，在保证轴距不 　　变的情况下，使车内空间得到进一步拓展；俯冲式的双腰线配合悬浮式D柱设计，令视觉效果更加灵动、 　　自然。 　　当然作为一款MPV舒适度与豪华感，自然更被人们所关心。可以说对此别克GL8也称得上是有口皆碑 　　了，而全新上市的Avenir更是在这方面做出了较大程度的提升。 　　Avenir专属迎宾踏板、真皮包裹的多功能方向盘、方便快捷的HUD平视系统、支持carplay的八吋液 　　晶显示屏、以及随车内置的4G LTE WiFi，一个都不能少。 　　值得一提的是，MPV所专属的乘坐空间。360°环抱一体式设计，融入了家族“展翼”式风格，形面 　　包面切蕴含张力；渐高式影院布局，带给后排更加宽敞明亮的视野；更贴合人体曲线的贵宾级豪华真皮 　　座椅，支持10项调节功能，超过38道工艺工序、家族式菱形花纹与Avenir标志设计，更平添了几分豪华 　　感，160°的靠背倾斜、60°的腿托支撑，为乘客带来堪称极致的乘坐体验；超大尺寸的全景双天窗，配 　　备100%遮光率的电动遮阳帘，创造出舒适静谧的座舱环境。 　　再加上便捷贴心的储物空间设置、畅享随心的电源接口装配、柔顺触感的麂皮车衬包裹、精心调配 　　的BOSS音响以及18色可调式内氛围灯，全方位地展现出别克全新GL8 Avenir的精致品位，给人以接近极 　　致的奢华享受。 　　除此之外，别克全新一代GL8 Avenir在动力与操控方面，更是给人以出乎意料的惊喜。 　　全新搭载的2.0T SIDI直喷涡轮增压发动机，取代了原有的2.4L、3.0L自然吸气发动机，其动力参数 　　为191KW、350Nm，匹配6速DSS智能启停变速箱，百公里加速控制在10秒以内，百公里综合油耗8.9L。在 　　实际试驾过程当中，与老款3.0L自然吸气发动机相比，全新一代GL8 Avenir在功率略高的前提下，前期 　　扭矩输出优势明显，节油的同时动力表现还能在上一个台阶，这或许也是涡轮增压发动机趋势明显的主 　　要原因。 　　在底盘方面，别克全新一代GL8 车型的后悬挂，统一由之前的扭力梁式变更为多连杆式。结构更加 　　复杂的后悬挂不但没有让内部空间缩水，反而大幅度地提升了车辆行驶过程当中的稳定性和操控性。搭 　　配拥有最新变频降噪技术的马牌ComfortContact CC6轮胎，全新一代GL8 Avenir在避震表现方面，无论 　　是细碎的振动也好、较大的冲击也好，它都可以四平八稳的为你过滤掉，给驾乘的舒适性带来显著地提 　　升。 　　与此同时，通过与厂方领导沟通了解，作为别克全新一代GL8 Avenir的车主，你可以享受到别克真 　　正意义上的私人定制化服务体验。从售前选车到售后保养，都会有一支专业团队形成的私人车辆管家为 　　你提供服务。并且别克还会提供6年或12万公里的车辆全生命周期保养计划。 　　总体来说，通过这次对别克全新GL8 Avenir的试驾，可以发现别克全新一代GL8在外观、用料、结构 　　、动力等方面都进行了很大程度上的升级。为的是给车主带来更加舒适、更加奢华的驾乘体验，可以说 　　这是一次品位上的提升。同时，我们也不难发现，全新一代GL8在风格上发生的转变，无论是外观变得动 　　感还是操控性能的加强，这些都意味着别克对家用MPV市场愈发的重视。由此，也不难看出别克对自身求 　　变的决心。 
f0cb64bd592f431c80d70e1cf272fec0,0,楼主问的哪款配置，国5还是国6,楼主问的哪款配置，国5还是国6
bc13eea78c674d0895f4fd3ddd7dd567,1,28T旗舰LED大灯感觉好暗、照射范围和距离都不行,　　RT，有没有同感的？
84786740708c45a4ae39f527c79d724e,0,全新GL8到底带来哪些改变？,"　　现如今，全新别克GL8的荣耀归来，想必是带着他们对消费者深度的研究和了解。因此，它身上的改变会贴合消费者呢？首先来说这款新车在全球最高水准的绿色制造工厂----上汽通用豪华车工厂投产，与CT6、XT5等凯迪拉克豪华车型共用生产线。这也从侧面保证了全新GL8将从源头保证拥有顶级水平的豪华品质。20.90-44.99万的定价，更加凸显了其较高的性价比。 　　1 　　外观造型的改变--大气豪华又时尚 　　全新GL8外观方面采用了家族展翼式前脸，车头部分采用最新“直瀑+飞翼”式造型设计，并且头灯与进气格栅相连，拉宽了车头的视觉效果，中部设置了一根镀铬装饰条贯穿中网左右，使得新车拥有很高辨识度！相比老款的幅式轮毂则被更新为双五幅式轮毂，造型更加时尚前卫。 　　2 　　内部空间的优化--舒适性大幅提升 　　说到新GL8的尺寸长宽高数据为5203/1878/1805mm,轴距为3088mm，相比现款，新车在轴距不变的前提下，缩短了车身尺寸，加宽了车身，并加高了整体高度。使得内部空间得到优化，从而保证了前后三排的乘坐舒适性，特别是二三排豪华座椅，二排座椅增加丰富的功能电动腿托、座椅加热/通风/按摩、扶手调节、航空头枕、手机放置槽、USB充电孔等；三排座椅的椅面够长并配备了人性化中央扶手，显示GL8的细致用心。内部空间得到提升。 　　后，内饰的豪华感当然也带来很大惊喜，环抱式设计理念整体风格与全新君越类似，白色淡雅的座椅、大面积的木纹饰板、更多的镀铬装饰条及全新设计的中控台，这都让全新别克GL8多了几分豪华舒适的居家感！让你感受什么叫做真正的坐享其程！ 　　最后前后两段式天窗的设计方式，大大提高了后排的采光率，降低了后排乘客在长途乘车当中的压抑感，人性化十足！ 　　3 　　动力等级提升 　　新GL8全系搭载2.0T涡轮增压发动机，最大输出功率为260马力，峰值扭矩350牛?米。相较于现款GL8所使用的2.4升及3.0升自然吸气发动机，显然提升了一个层次。2.0T动力总成完全可以媲美3.0 V6发动机的2.0T，动力不仅更强而且在省油方面也有不俗表现！ 　　全新GL8不止于豪华的驾乘感受，还有实用的科技配置，新车配备安吉星4G LTE/WiFi、Carplay、智慧安全系统、感应式尾门、HUD平视显示系统，共同丰富了新GL8的品质内涵，特别是HUD平视显示系统大大方便了驾驶员和车内乘客读取车辆行驶时的各类信息，人性化程度得到了提升。  "
d53e7f0dba874b0ca0b842cd8f2f9fc3,1,这油耗现在太高了,这油耗现在太高了
3ca833a805214cafa66aa456fd5f8764,0,是老罗的号码吗？,是老罗的号码吗？
943f5414915944e588fed8d6f44dac40,1,改装在路上，先换上我最喜欢的航空座椅，原厂的！,　　没有过道，不是问题，比副厂可旋转、有过道的航空座椅，质量好太多了！！谁用谁知道  　　商务版7座，原车座椅，没有对比的情况下，舒适度也可以，对比高配，就是渣  　　定位（准备给高配航空座椅开孔布线）  　　卖家配齐了所有线束，插头。插座  　　线束足够长  　　地板开槽  　　切割下来的地板，底下有隔音  　　插座装好  　　接好线  　　两个座椅，所有功能正常，感谢卖家全程技术支持，特别耐心  　　舒服  　　德邦包送货到指定地点  　　包装严密  　　包装严密2  　　全新座椅  　　测试完成，所
6813ca8cb72342bf9ecd3602cbe9fbe1,1,家庭式公务舱 说实话 开着真不错没想到动力操控真的很好,　　首先我得说一下 老款的gl8我就开过3.4年，对于这个车我确实比较喜欢，之前的老款在当年那觉得叱咤风云，当时开这个车想当的拉风 它的舒适性 空间 外观在当时被很多人津津乐道.说实话开过这个车的人 再开别的小点的车会有那么一点点不适应，直到16年 年末最新的gl8的上市 让我看到了这款车>的变化。无论是新GL8的2.0T发动机还是老GL8的3.0L V6发动机，它俩的表现都比较不错，最终实测成绩新GL8为8.55秒，老GL8的成绩为9.62秒，从理论来说加速成绩能提升1秒，差距算是非常明显的。不过对于GL8这类车型来说，我觉得这点可以忽略，毕竟平时你不可能开着MPV拉着老婆孩子或者领导、客户去飙车，对于一台上驴车来说这个速度相当不错了！  　　咱们看看它的大牵连 我个人非常喜欢全新改款之后的样子。   　　保持轴距的同时 加长的后部空间 第三排座椅的舒适度明显提升。     　　这个屁股 仁者见仁 智者见智吧。   　　中控 看着还可以 到还挺规整的，我觉得一般般  　　不过这个车的座椅 坐着感觉还是可以的 据说是美国进口公牛皮 小声而的说一句 我怎么不信呢 哈哈哈 开玩笑        　　细节 我就不一一的去说了，每个人的看法不同 有喜欢的 有不喜欢的，我只是单纯的很喜欢这个车 也开过很多年 希望把它拿出来跟大家分享一下，如果又不喜欢的 请不要喷我啊！ 哈哈哈
0a827e3a0ca44d168d1c3e6e801221f2,0,这辆是现车吗？在哪里？改了哪些项目？多少钱？,这辆是现车吗？在哪里？改了哪些项目？多少钱？
70591beb06a444688f52a5e1084a4caa,1,11款埃尔法 有一股异味！,                       驾驶室有一股异味。感觉?像?调里出来的。好像是仪表台散发出来的一股类似橡胶的气味。6年的车?。最近特别浓。?知道有没有解决的办法。这个气味对人体有没有害，朋友说老丰田都有这股味道。他的91年?霸王也有这股味道。                                                 
59516973ade640b3a2b9f034ee671260,0,陆尊与奥德赛,　　陆尊与奥德赛 　　公司有奥德赛，陆尊的滑行比奥德赛远一倍，为什么？ 
784d7856d70c4889ad6ebcc29ff6f545,0,给仇人推荐什么车？别克gl8,　　为什么买别克gl8容易请全村人吃饭。  　　一鹿有车5月8号报到了gl8。 有空的车主看下尤其是私家车。说得太好了。  
1668dc98954c4d6eb3c5c7a033794f5b,0,塞纳太贵，样子又太朴素了,塞纳太贵，样子又太朴素了
c3769e772bd247faa7478c17a14bac7d,0,现在的碰撞测试标准，是gl8现款上市几变了才有的，所以肯定无法应付的，只有大改款才跟得上了，感谢中保研，给车企定了高标准，这样消费者受益啊,现在的碰撞测试标准，是gl8现款上市几变了才有的，所以肯定无法应付的，只有大改款才跟得上了，感谢中保研，给车企定了高标准，这样消费者受益啊
25b146e036c349228231fe9ed22d9bb6,0,私信我吧，我是中牟的,私信我吧，我是中牟的
097480831c7a458fb675b317bae6e78d,0,别克全新一代GL8有多豪华?,"　　售价28.99万-44.99万元 　　高端MPV市场开始了新一轮的厮杀。 　　最近,别克全新一代GL8正式迎来换代,市场售价28.99万-39.99万元。和以往不同的是,这次别克Avenir子品牌旗下首款车型——全新一代GL8 Avenir也随之上市,售价高达44.99万元,同时享有专属的包含6年或12万公里免费保养在内的“别客汇Avenir黑卡”私人定制化服务。 　　新快报记者 李村 　　配置更豪华 座椅更舒适 　　别克全新一代GL8是基于全新架构与开发理念打造而成的,在设计、动力、安全、科技以及工艺品质方面全面突破与创新。全新一代GL8的内饰、中控面板、膝部以上接触区域,均采用自然触感的软包覆材质,其中座椅表面采用美国进口高档公牛皮,超过38道加工工艺。此外,在维持3088mm超长轴距基础上,全新开发的新一代座椅采用更贴合人体曲线的人机设计,并且首次采用DHH垂直双硬度发泡工艺专利设计,大幅提升长途乘坐的舒适度。 　　其中,第一排座椅增加头部、膝部以及腿部空间;第二排贵宾级豪华座椅,配备电动腿托、座椅加热/通风/按摩、扶手调节、侧翼六向可调航空头枕及弹出式双杯托,还贴心地设计了专属的手机放置槽和USB充电孔;而采用渐高式剧院布局第三排座椅,带来更高的乘坐惬意和更明亮的视野,并且增加同级仅有的第三排中央扶手。 　　百公里加速9.3秒 　　动力总成方面,新车全系搭载“沃德十佳”高性能2.0T SIDI直喷涡轮增压发动机,可输出191kW/5400rpm最大功率及350Nm/2000-5000rpm的峰值扭矩,匹配6速DSS智能启停变速箱,0-100km/h加速9.3秒,百公里综合油耗8.9。 　　新车全系标配拥有多达24项扩展功能的博世ESP9.1电子稳定控制系统,其中包括AVH 自动驻车、FBS 制动衰退补偿、HSA 坡道辅助、HDC 陡坡缓降等功能。同时,全新一代GL8引入别克新一代智慧安全科技,包括ACC自适应巡航、FCA 前方碰撞预警、CMB 碰撞自动刹车、LKA 车道保持、SBZA 侧盲区预警、APA自动泊车等安全科技。 　　此外,全新一代GL8的科技与豪华配置同样亮点多多,它全系标配新一代OnStar安吉星全时在线助理,提供包括碰撞自动求助、紧急救援服务、实时车况检测、超级管家等22项主要服务,并提供4G LTEWi-Fi热点功能。新车还升级配备了支持手机映射和自然语音识别功能的别克新一代智慧互联系统。 　　Avenir首秀定位豪华 　　这次新车发布最大的亮点是,GL8 Avenir作为别克Avenir高端子品牌的首款产品亮相,凸显了其豪华品质。据了解,每位Avenir车主都会享受到真正意义上的私人定制化服务体验。从顾客进店选购Avenir开始,直到今后的每一次进店保养,Avenir车主将享有专属的接待休息空间,同时还提供便捷的上门服务,并享受6年或12万公里车辆全生命周期的私人养车无忧计划。 　　目前,别克GL8自1999年面世以来已有70多万用户。 "
dd637a3c2f0342d29d94fb4bc0bf7da4,1,开起来感觉老款比新款动力更强些，再有就是驾驶座椅不是很舒服，长途驾驶会很累,开起来感觉老款比新款动力更强些，再有就是驾驶座椅不是很舒服，长途驾驶会很累
